,PassengerId,Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Normalized fare
848,849,0,2,0,28.0,0,1,33.0,0.01601402949826941
849,850,1,1,1,29.69911764705882,1,0,89.1042,1.1450204511478068
850,851,0,3,0,4.0,4,2,31.275,-0.018698809778388194
851,852,0,3,0,74.0,0,0,7.775,-0.4915983593444479
852,853,0,3,1,9.0,1,1,15.2458,-0.34126057402963433
853,854,1,1,1,16.0,0,1,39.4,0.14480369406094096
854,855,0,2,1,44.0,1,0,26.0,-0.12484966611715263
855,856,1,3,1,18.0,0,1,9.35,-0.4599040278309779
856,857,1,1,1,45.0,1,1,164.8667,2.669618413871152
857,858,1,1,0,51.0,0,0,26.55,-0.11378180431879803
858,859,1,3,1,24.0,0,3,19.2583,-0.26051549136436564
859,860,0,3,0,29.69911764705882,0,0,7.2292,-0.5025817029254332
860,861,0,3,0,41.0,2,0,14.1083,-0.3641509245671404
861,862,0,2,0,21.0,1,0,11.5,-0.41663874989195543
862,863,1,1,1,48.0,0,0,25.9292,-0.12627440178137717
863,864,0,3,1,29.69911764705882,8,2,69.55,0.7515237544616515
864,865,0,2,0,24.0,0,0,13.0,-0.38645367226007926
865,866,1,2,1,42.0,0,0,13.0,-0.38645367226007926
866,867,1,2,1,27.0,1,0,13.8583,-0.36918177083911974
867,868,0,1,0,31.0,0,0,50.4958,0.3680887503194553
868,869,0,3,0,29.69911764705882,0,0,9.5,-0.4568855200677903
869,870,1,3,0,4.0,1,1,11.1333,-0.42401799520369476
870,871,0,3,0,26.0,0,0,7.8958,-0.48916745442582743
871,872,1,1,1,47.0,1,1,52.5542,0.4095107261844245
872,873,0,1,0,33.0,0,0,5.0,-0.5474407529634188
873,874,0,3,0,47.0,0,0,9.0,-0.466947212611749
874,875,1,2,1,28.0,1,0,24.0,-0.1650964362929875
875,876,1,3,1,15.0,0,0,7.225,-0.5026662211428025
876,877,0,3,0,20.0,0,0,9.8458,-0.44992685350438844
877,878,0,3,0,19.0,0,0,7.8958,-0.48916745442582743
878,879,0,3,0,29.69911764705882,0,0,7.8958,-0.48916745442582743
879,880,1,1,1,56.0,0,1,83.1583,1.0253688157535583
880,881,1,2,1,25.0,0,1,26.0,-0.12484966611715263
881,882,0,3,0,33.0,0,0,7.8958,-0.48916745442582743
882,883,0,3,1,22.0,0,0,10.5167,-0.43642607444890463
883,884,0,2,0,28.0,0,0,10.5,-0.4367621349798729
884,885,0,3,0,25.0,0,0,7.05,-0.506187813533188
885,886,0,3,1,39.0,0,5,29.125,-0.061964087717410646
886,887,0,2,0,27.0,0,0,13.0,-0.38645367226007926
887,888,1,1,1,19.0,0,0,30.0,-0.044356125765482896
888,889,0,3,1,29.69911764705882,1,2,23.45,-0.1761642980913421
889,890,1,1,0,26.0,0,0,30.0,-0.044356125765482896
890,891,0,3,0,32.0,0,0,7.75,-0.4921014439716458
